CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain,Exited
0.055276196055234,0.8274169636279729,5,0.8241925634339463,1,1,0,-0.22598822194287851,1,0,0,0
0.7738449649131309,-2.13311531178576,0,-0.008551486231852229,1,0,0,-0.9473108067648368,0,1,0,0
-0.38211348933652933,1.5106167194926805,4,-0.5725498009349153,1,1,1,-0.9271189366996501,1,0,0,0
0.9508836470955113,-0.3112492961465397,5,0.9682687779518346,1,0,0,-0.27115147939585454,0,1,0,0
0.37811144003486885,-1.2221823039661497,9,1.2161536946472313,2,0,0,0.45871405369789575,0,1,0,0
-0.9965418569106731,-0.5389825481014422,1,-0.32583622645905497,2,0,0,1.3679472543032913,0,0,1,0
0.3468693196497429,2.0799498493799367,8,0.03661288065618316,1,1,1,-0.012326900514678572,0,0,1,0
-0.49666793074865784,-1.336048929943601,4,0.524619427595378,1,1,1,-0.12632483806926162,0,1,0,0
1.0446100082508891,-0.19738267016908842,6,1.4965737589997543,2,1,1,-1.2577063323588684,0,1,0,0
-0.7257768135729148,-0.42511592212399096,1,0.40392311405824277,1,1,0,0.17947178846426778,0,1,0,0
0.877985366196884,0.5996837116730703,10,0.7491409456009002,2,1,1,1.6786862848885742,0,1,0,0
0.10734639669711059,-0.3112492961465397,5,1.1904653955404927,2,0,1,0.23554063403523864,0,1,0,0
0.253142958494365,-1.9053820598308573,8,0.3516960871070694,1,1,0,-1.4238153330270245,1,0,0,0
1.690280496210159,-0.9944490520112472,6,-1.224405030543442,1,1,0,-1.1500044797097202,1,0,0,0
0.06569023618360932,-0.08351604419163718,0,1.396850575437781,1,0,1,-0.9718255202599049,0,0,1,0
-0.4862538906202825,-1.4499155559210524,5,1.3035030439458708,2,1,1,-0.7245704189509686,0,1,0,0
-1.3714473015321846,-0.19738267016908842,9,-1.224405030543442,2,0,1,0.7901821154935912,1,0,0,0
0.877985366196884,-1.9053820598308573,1,1.6389537623183221,2,1,0,-1.3510638963677848,1,0,0,0
0.13858851708223655,1.9660832234024854,8,-1.224405030543442,2,1,1,0.6789122264348113,1,0,0,0
0.284385078879491,-0.6528491740788934,9,-1.224405030543442,1,1,1,0.8362187378635951,1,0,0,0
1.107094249021141,-0.5389825481014422,5,0.013318375025315701,1,0,1,1.6363800641416786,0,0,1,0
-2.4440934347548424,0.37195045971816787,10,0.7332739128130759,2,1,0,-0.0313926443990325,0,1,0,0
0.14900255721061187,-0.42511592212399096,1,0.32401517643086386,2,0,0,1.239576692423469,1,0,0,0
1.3153750515886475,-0.6528491740788934,2,-1.224405030543442,1,1,0,0.6319158413842922,1,0,0,1
-1.1215103384511769,-0.19738267016908842,3,-1.224405030543442,2,0,0,-1.287932859364839,1,0,0,0
-1.5068298232010637,-0.42511592212399096,4,0.22247129351410858,1,1,1,1.0278696640679648,1,0,0,0
-1.6422123448699428,0.9412835896054241,4,-1.224405030543442,2,1,0,-1.7070911743294799,1,0,0,0
1.034195968122514,-1.791515433853406,3,0.7251374823279254,1,1,0,0.49606378946981367,0,0,1,1
0.8155011254266322,-0.880582426033796,9,-1.224405030543442,2,1,0,0.8998212250367198,1,0,0,0
-0.04886420522851918,0.9412835896054241,4,-1.224405030543442,3,1,0,-0.11918441928603993,1,0,0,1
-0.16341864664064767,-1.1083156779886985,3,0.08334015868518092,2,1,1,0.98538473728311,0,1,0,0
-0.03845016510014386,0.7135503376505217,5,-1.224405030543442,3,1,1,1.2881047690113943,0,0,1,1
1.6382102955682822,0.8274169636279729,7,0.6761870413064112,2,1,0,0.8174758121820515,1,0,0,0
-1.319377100890308,-0.19738267016908842,10,-1.224405030543442,2,1,0,0.1652702212804211,1,0,0,0
1.232062730561645,-0.9944490520112472,8,-1.224405030543442,2,1,1,1.2548214647958271,1,0,0,0
0.8259151655550075,0.4858170856956191,4,-1.224405030543442,2,0,1,-0.24554679814008545,0,0,1,0
-1.4131034620456857,-0.3112492961465397,10,1.5997930249817118,1,0,1,0.36802178246522654,0,0,1,0
1.2737188910751462,0.37195045971816787,9,0.423059362820577,1,0,1,-0.6173391472792074,0,0,1,0
1.7006945363385342,-0.9944490520112472,8,0.3310784773596671,2,1,1,1.6891661423772295,0,1,0,0
0.6176343629875012,-1.791515433853406,8,-1.224405030543442,2,0,0,-0.0080386509579042,0,0,1,0
-2.475335555139968,-0.42511592212399096,9,-1.224405030543442,2,0,0,-1.626664417643051,1,0,0,0
0.14900255721061187,0.2580838337407166,6,-1.224405030543442,1,1,1,1.0732891595559126,1,0,0,0
-0.2883871281811515,0.7135503376505217,6,-1.224405030543442,2,0,0,1.165673922992439,1,0,0,0
0.90922748658201,-0.7667158000563448,9,0.10017057278419018,1,1,0,-1.010640715078507,1,0,0,0
-1.2777209403768066,-0.19738267016908842,7,-1.224405030543442,2,1,0,-0.6878948291082373,0,0,1,0
-0.2988011683095268,0.9412835896054241,4,0.4910845295005678,2,1,1,-1.201622015156207,0,0,1,1
-0.7153627734445395,-0.6528491740788934,1,0.2005376661232551,1,1,1,-1.5654671607629183,0,1,0,0
1.39868737261565,-0.19738267016908842,2,0.37466455233077567,1,0,1,-1.09745916787745,0,1,0,0
-0.4758398504919072,-0.5389825481014422,5,1.1803280222322277,1,0,0,-0.49100127966188584,0,0,1,0
-1.7880089066671971,-0.3112492961465397,9,0.26294628611359105,1,1,0,-0.011431631939302026,0,1,0,1
0.3572833597781182,-0.880582426033796,3,0.22614329355918508,1,0,1,-0.6436299693246876,0,1,0,0
-1.1735805390930536,0.14421720776326535,7,0.5068150579017086,2,1,0,-1.266869362768208,0,1,0,0
-0.9236435760120458,0.4858170856956191,2,0.38157789069392634,1,0,0,-0.2313799986679036,1,0,0,0
0.253142958494365,-0.19738267016908842,9,0.47694190600133174,1,0,1,-1.3405237168993904,0,0,1,0
0.7321888043996296,-1.1083156779886985,9,1.2505467118677205,2,0,1,0.020747275915222615,0,1,0,1
-0.23631692753927488,-0.880582426033796,9,0.8960799070451566,2,1,1,-0.4509081976010324,0,1,0,0
0.1802446775957378,-0.08351604419163718,6,1.4650582286159324,1,1,0,0.26998570133609484,0,1,0,0
-1.5068298232010637,0.37195045971816787,1,-1.224405030543442,2,1,0,-1.1880328812133407,1,0,0,0
-1.319377100890308,-0.7667158000563448,8,0.503026420305569,1,1,0,1.7317437251136718,0,1,0,1
0.5030799215753726,-0.42511592212399096,4,1.7423833924548755,2,1,0,0.3603155191746552,0,1,0,0
1.8464910981357887,-0.42511592212399096,8,0.849329557852212,2,0,0,-1.0773764684268914,1,0,0,0
0.24272891836598973,0.14421720776326535,6,0.7012908709265036,1,0,0,0.0004083384296923202,0,0,1,0
0.055276196055234,0.14421720776326535,6,-1.224405030543442,2,1,0,0.7120847954887246,1,0,0,0
0.3468693196497429,1.1690168415603266,10,0.8004808542550454,1,1,1,1.7039985696892397,0,1,0,0
-0.26755904792440083,-1.1083156779886985,3,-1.224405030543442,1,0,0,1.4522290548591477,1,0,0,0
-2.2774687927008372,0.4858170856956191,9,1.220552756789457,1,1,0,0.17658137475498917,1,0,0,1
-1.059026097680925,1.6244833454701317,1,-1.224405030543442,1,0,1,-1.5901258125842799,1,0,0,1
-0.26755904792440083,2.0799498493799367,0,1.154924748130079,1,1,0,-0.9262706045350213,0,1,0,1
1.8464910981357887,0.37195045971816787,7,-1.224405030543442,2,1,0,1.238970169693471,1,0,0,0
1.2424767706900202,-1.5637821818985036,9,0.4070317931836245,1,1,0,1.1673066147322329,1,0,0,0
1.1175082891495165,-0.42511592212399096,3,-1.224405030543442,2,1,1,0.4192759953248131,1,0,0,0
1.5028277738994031,-0.5389825481014422,9,0.872225925688585,1,1,1,0.2577634599773428,0,1,0,0
0.37811144003486885,0.030350581785814085,9,0.7393815228186763,1,1,1,-1.1212340244682844,1,0,0,0
0.3676973999064935,-1.4499155559210524,1,-1.224405030543442,2,0,1,-1.4541263455723412,1,0,0,0
1.4403435331291512,0.14421720776326535,7,0.7755518207451315,2,1,1,0.422490617945369,0,1,0,0
-0.6424644925459123,1.3967500935152293,5,1.097051534452236,2,1,1,-1.1328403558148892,0,1,0,0
-1.975461628977953,-0.42511592212399096,5,-0.20440435935470708,1,0,1,1.176484073741913,0,1,0,0
-0.14259056638389703,0.2580838337407166,2,0.9138929284253061,1,0,1,-0.12068082159610624,1,0,0,0
-0.6945346931877888,1.1690168415603266,2,2.190547000556874,1,1,0,-0.43366132655243866,0,0,1,1
-0.7466048938296654,-0.3112492961465397,1,0.850243111857929,2,0,1,-1.590911910545028,0,0,1,1
1.0966802088927659,0.7135503376505217,10,0.9778030966691632,1,1,0,1.5547501707930782,0,1,0,0
0.12817447695386122,-0.42511592212399096,7,-1.224405030543442,2,1,1,1.3962674676786635,1,0,0,0
0.3260412393929923,0.5996837116730703,5,0.7919494903037265,1,1,1,1.620364317763146,1,0,0,0
1.4819996936426525,1.6244833454701317,2,-1.224405030543442,1,1,0,1.02593188565831,0,0,1,1
0.41976760054837015,-0.7667158000563448,5,-0.5688707513675217,1,1,0,0.4538295378860645,1,0,0,1
-1.7255246658969454,-1.9053820598308573,5,0.5885593960926664,1,1,1,-0.7990656301887719,0,0,1,0
-0.16341864664064767,-0.9944490520112472,8,0.9913389805998883,2,1,0,0.712182666597062,0,0,1,0
-0.007208044715017906,-0.08351604419163718,5,0.48938479354008874,1,0,0,-1.314435590612918,1,0,0,0
0.877985366196884,0.7135503376505217,9,0.7091127965864661,1,1,0,-0.439309515150994,1,0,0,0
-2.4440934347548424,-0.6528491740788934,0,-1.224405030543442,2,0,1,-1.7249755113714536,1,0,0,0
1.0758521286360152,-0.6528491740788934,7,-1.224405030543442,2,1,0,-0.18403784872487525,0,0,1,0
-1.2048226594781795,1.1690168415603266,9,-1.224405030543442,1,1,0,0.8654609909523263,1,0,0,1
0.680118603757753,0.4858170856956191,8,-1.224405030543442,2,1,0,1.4027547749982565,0,0,1,0
-1.1631664989646782,-0.08351604419163718,2,0.8201100889303208,1,1,0,-0.025401993840575954,1,0,0,0
-0.38211348933652933,0.5996837116730703,6,-1.224405030543442,2,1,1,0.15530857653413402,1,0,0,0
0.5759782024739999,2.193816475357388,7,-1.224405030543442,1,1,0,-1.4283671218382206,0,0,1,1
1.1175082891495165,-0.5389825481014422,7,-1.224405030543442,2,0,0,-0.29745499165609257,1,0,0,0
-0.6737066129310383,-1.1083156779886985,2,-1.224405030543442,2,1,1,-0.13976812146169237,0,0,1,0
-0.20507480715414894,-0.5389825481014422,4,0.7502094288811749,1,0,0,0.21869081025386045,0,1,0,0
0.6905326438861283,-1.791515433853406,6,0.3947460779492531,1,0,1,-0.2678487206262277,0,0,1,0
0.3468693196497429,-0.880582426033796,2,-1.224405030543442,2,1,0,-0.2891568080744227,1,0,0,0
1.5548979745412796,1.2828834675377778,7,0.5060501847303138,1,0,0,-0.9210375424137476,1,0,0,0
0.7321888043996296,-0.19738267016908842,2,-1.224405030543442,2,1,1,0.11943299173681682,0,0,1,0
0.33645527952136756,-0.9944490520112472,0,0.9177347578716559,1,1,0,-0.7740147985798278,0,0,1,1
0.09693235656873526,-0.7667158000563448,9,0.7813402796494714,2,1,1,0.6913032650336973,0,1,0,0
0.5551501222172492,-1.5637821818985036,7,0.5865887341722318,1,1,0,1.0846834078613605,0,1,0,1
-0.371699449208154,0.37195045971816787,9,0.5221658733962289,1,1,0,1.6756733149956757,0,0,1,0
0.1698306374673625,0.14421720776326535,2,-1.224405030543442,2,1,0,-1.032361495264167,0,0,1,1
0.3260412393929923,-1.5637821818985036,9,-0.2962743750555404,2,0,0,-0.8165746497833205,0,1,0,0
-1.7359387060253206,-0.9944490520112472,4,0.8602410968840168,1,1,0,1.111009692972739,1,0,0,0
-0.23631692753927488,-1.2221823039661497,5,0.31089265085418144,2,1,0,0.9715750022097289,0,1,0,0
-1.777594866538822,0.7135503376505217,10,0.8521370301149581,1,1,0,-1.6451170329321905,0,1,0,1
-0.7570189339580408,-0.880582426033796,4,1.4906558452310477,1,1,0,0.2099908857639002,1,0,0,0
-1.4443455824308118,0.2580838337407166,5,-1.224405030543442,2,1,1,0.8057481415217352,1,0,0,0
-1.7359387060253206,-0.3112492961465397,7,0.9203834556658528,1,1,1,-1.2659160321143506,0,0,1,0
-1.4651736626875624,-0.880582426033796,0,-1.224405030543442,2,1,1,0.5292690401726922,1,0,0,0
-0.46542581036353187,-0.19738267016908842,5,1.8273889357995283,2,0,0,1.3775737383091267,0,1,0,0
-0.5591521715189097,0.2580838337407166,8,0.409692186776211,1,0,1,-0.09271402200980955,0,0,1,0
1.0758521286360152,1.9660832234024854,3,1.3648334074545379,1,1,0,-1.599777329342514,0,1,0,1
2.0755999809600456,0.8274169636279729,2,0.7352213433531477,1,1,1,-1.4015726894892713,0,0,1,0
1.3257890917170227,0.8274169636279729,1,1.3735108887775185,2,1,0,1.2937727752055983,0,1,0,0
-0.15300460651227235,0.4858170856956191,2,-1.224405030543442,2,1,1,-0.7759576183076742,1,0,0,0
1.596554135054781,1.3967500935152293,4,-1.224405030543442,1,1,1,-1.591676104847427,1,0,0,1
-1.4235175021740611,-0.6528491740788934,8,-1.224405030543442,2,1,0,-0.07388626311180334,1,0,0,0
0.8259151655550075,0.14421720776326535,1,0.3619084416981607,1,1,0,1.648656021614953,1,0,0,0
-1.3089630607619327,-0.08351604419163718,0,-1.224405030543442,1,0,1,0.5461009585825629,0,0,1,0
-0.3612854090797787,-0.880582426033796,5,-1.224405030543442,2,0,1,1.6688684046300226,0,0,1,0
0.37811144003486885,-0.42511592212399096,7,0.5602164711843277,2,1,0,0.8423747088910192,0,1,0,0
0.6697045636293777,0.37195045971816787,8,-0.32375084958455286,2,0,0,-0.12385737357238881,1,0,0,1
-1.4443455824308118,-0.19738267016908842,3,0.12666427981564624,2,1,0,-1.4329877507185136,1,0,0,0
-1.7880089066671971,0.2580838337407166,1,-1.224405030543442,2,0,0,0.2588276996314115,1,0,0,0
-0.5174960110054084,-0.6528491740788934,8,0.2658141599652804,1,1,0,-0.2285984078961367,1,0,0,0
-0.7361908537012901,-0.9944490520112472,9,-0.235702476061616,2,1,0,0.4862323498037125,0,0,1,0
1.627796255439907,-0.3112492961465397,3,1.576020113131786,1,1,1,-1.729817089059378,1,0,0,0
-0.3612854090797787,-0.6528491740788934,6,-1.224405030543442,2,1,1,-0.9927224795176601,0,0,1,0
0.7321888043996296,-0.08351604419163718,3,0.5014564596422894,1,1,1,1.016671505656308,0,1,0,0
-1.5589000238429402,2.193816475357388,10,-1.224405030543442,2,1,1,-0.9084850077941767,1,0,0,0
-1.350619221275434,-0.3112492961465397,6,0.3204631784815928,1,1,0,-1.5579241318786146,1,0,0,0
2.0755999809600456,-0.880582426033796,2,1.0352874651046573,1,1,1,-1.6363294938088344,0,0,1,0
1.1279223292778917,0.4858170856956191,4,0.4645993139391754,1,0,1,0.3703039350589243,1,0,0,0
-1.4026894219173105,1.3967500935152293,5,-1.224405030543442,1,0,1,0.8003261168875616,0,0,1,1
0.6280484031158765,0.030350581785814085,2,0.8427401770828108,2,1,1,-1.4903631668938588,1,0,0,1
-1.4443455824308118,-0.5389825481014422,3,1.606084243000387,1,1,0,-0.09451064351010388,0,0,1,0
-1.0486120575525497,-0.08351604419163718,3,-1.224405030543442,1,1,1,1.3831091056833285,1,0,0,0
-0.4445977301067813,0.37195045971816787,3,0.21375904522879208,1,0,0,1.7244312061577074,0,0,1,1
-0.3404573288230281,-0.42511592212399096,5,0.9377880854008652,1,1,1,0.9012995481367203,1,0,0,0
-0.08010632561364513,0.8274169636279729,5,-1.224405030543442,1,1,0,0.7371804774457166,1,0,0,1
0.21148679798086376,0.8274169636279729,2,0.47992673783691686,1,0,1,1.0109956767269792,1,0,0,0
0.3989395202916195,-0.5389825481014422,2,1.3681311419511484,2,1,0,1.2042568694971183,0,1,0,0
-0.49666793074865784,-0.7667158000563448,8,-1.224405030543442,2,1,1,1.2135245507185697,1,0,0,0
-0.31962924856627745,0.37195045971816787,9,-1.224405030543442,2,0,0,-0.19565513190065462,1,0,0,0
0.26355699862274035,-0.42511592212399096,1,-0.21351939171059045,1,1,1,-1.0336727595096167,1,0,0,0
-0.8195031747282927,-1.336048929943601,4,0.6707470531075138,2,0,0,-0.689794189196502,0,1,0,0
0.1802446775957378,1.0551502155828754,7,0.4875748286851987,1,0,1,1.0056831703845504,0,1,0,1
0.4614237610618714,0.9412835896054241,7,-0.4311326982782834,1,1,0,0.5719267624845221,1,0,0,0
0.8259151655550075,-0.5389825481014422,9,-1.224405030543442,2,0,0,1.3293288447327134,0,0,1,0
1.627796255439907,0.5996837116730703,1,0.4706737591466031,2,1,0,-1.1337650031066226,1,0,0,1
-0.6112223721607863,1.8522165974250342,8,-1.224405030543442,1,1,1,-1.2406814531492565,1,0,0,1
0.7842590050415063,-0.7667158000563448,9,0.6136305415638346,2,1,1,-0.03353155402066987,1,0,0,0
-1.4235175021740611,-0.880582426033796,7,-1.224405030543442,1,0,1,0.4329063290060023,0,0,1,0
-0.8715733753701693,0.4858170856956191,2,-1.224405030543442,2,1,1,1.1799665815808484,1,0,0,0
2.0755999809600456,-0.5389825481014422,10,-1.224405030543442,1,1,0,-1.6557382211687646,1,0,0,1
0.21148679798086376,0.8274169636279729,6,0.370777221422198,1,1,1,0.15236931418996572,0,1,0,1
0.20107275785248846,-0.08351604419163718,4,1.5082126805615408,2,1,0,1.706145823561677,1,0,0,0
0.45100972093349606,-0.880582426033796,9,-1.224405030543442,2,1,1,-1.2715795185060386,1,0,0,0
-1.0798541779376756,0.14421720776326535,6,-0.029252248299311903,3,1,1,-0.24964851892377657,0,1,0,1
1.0446100082508891,1.3967500935152293,2,0.3279060321006001,1,1,0,-0.39811134137486515,0,1,0,1
-0.5903942919040357,-0.9944490520112472,3,0.8717098686116973,1,1,0,-0.6789948164376444,0,1,0,0
-0.4237696498500306,0.2580838337407166,0,-1.224405030543442,2,1,0,-0.6584111142619918,1,0,0,0
-1.4443455824308118,-0.08351604419163718,1,-1.224405030543442,2,0,1,0.9734536755095532,1,0,0,0
1.2112346503048943,-2.0192486858083085,3,0.6936137809068723,2,0,1,0.8696781405387456,0,1,0,0
1.169578489791393,0.4858170856956191,6,0.3803346113034732,1,1,0,-1.158538736053596,0,1,0,1
0.6384624432442518,-0.9944490520112472,2,-1.224405030543442,1,1,1,0.7695405250780164,1,0,0,0
-1.1631664989646782,0.5996837116730703,3,0.6376381704636332,3,1,0,-0.7701656652213837,0,1,0,1
0.1802446775957378,0.9412835896054241,2,-1.224405030543442,3,1,0,-0.1922480699960322,1,0,0,1
0.5447360820888739,-1.1083156779886985,2,0.07613298341454437,2,0,1,1.0900494564797532,1,0,0,0
0.11776043682548591,0.030350581785814085,4,-1.224405030543442,2,1,0,0.6284644506472967,0,0,1,0
0.7738449649131309,0.14421720776326535,5,0.6469835940261496,1,1,0,0.416265285333173,0,1,0,0
0.5447360820888739,-0.08351604419163718,8,0.4732750328815766,2,0,1,-0.4510877728317827,1,0,0,0
-1.3297911410186833,-0.42511592212399096,7,-1.224405030543442,2,1,0,-0.6619320404223175,0,0,1,0
-0.16341864664064767,0.2580838337407166,10,0.7542289383331964,1,1,0,0.5536022662128686,1,0,0,1
1.2633048509467708,-1.336048929943601,7,1.217301324837156,2,1,0,-0.3597321336605434,0,1,0,0
-1.1006822581944262,-1.336048929943601,1,-1.224405030543442,2,1,1,1.7302342849117307,1,0,0,0
-0.173832686769023,-1.5637821818985036,8,0.42739177493362357,1,1,1,0.9990472310975897,0,1,0,0
0.9196415267103853,1.8522165974250342,8,0.8010211040107938,1,1,0,0.5964972781568127,0,1,0,1
1.2528908108183956,-0.19738267016908842,5,0.022830103227946628,1,0,0,-0.005240719361654383,0,1,0,0
-0.663292572802663,-0.42511592212399096,1,-1.224405030543442,2,1,1,-0.037806070331336886,0,0,1,0
-1.1110962983228017,-0.08351604419163718,2,0.05303105791606416,1,1,1,-0.7396571720738092,0,1,0,0
0.4718378011902467,-1.1083156779886985,8,-1.224405030543442,1,0,0,1.3317078254033985,0,0,1,0
1.2008206101765189,0.37195045971816787,0,-1.224405030543442,2,0,1,-1.1442789329527097,0,0,1,0
0.7946730451698816,-0.42511592212399096,10,-1.224405030543442,2,1,1,1.7128292207750606,1,0,0,0
0.21148679798086376,-0.42511592212399096,6,-0.627331799076753,2,0,0,0.9875709309926122,0,1,0,0
0.44059568080512074,-0.880582426033796,6,0.8262409303162843,1,1,1,-0.8631129702326518,1,0,0,0
2.0755999809600456,0.030350581785814085,3,-0.3448007232231203,1,1,1,0.6947995061187406,0,1,0,0
0.8467432458117582,0.4858170856956191,9,0.5179177351181539,2,1,1,-0.6046861339729244,0,1,0,0
0.7842590050415063,1.1690168415603266,6,0.3762561422102551,1,1,0,-0.6220677299042205,0,0,1,0
-0.9757137766539224,-0.6528491740788934,6,1.734574444324633,2,1,0,-1.4802530640187619,1,0,0,0
0.3260412393929923,-1.336048929943601,0,0.5484540227655778,1,0,1,0.20463839655305685,1,0,0,0
0.90922748658201,-0.7667158000563448,9,0.04162188669524555,1,1,1,-1.4168056408396636,0,0,1,0
-1.2464788199916808,-0.19738267016908842,9,0.3655908558102963,1,1,0,0.4003423687447864,0,0,1,0
-1.590142144228066,-0.42511592212399096,2,-1.224405030543442,2,1,1,0.841739850476014,1,0,0,0
0.0032059954133574118,-0.19738267016908842,7,-1.224405030543442,2,1,0,-1.4986474433908628,1,0,0,0
-1.059026097680925,0.14421720776326535,7,-1.224405030543442,1,0,0,-0.3276545736855226,0,0,1,1
1.4611716133859018,-0.3112492961465397,7,-0.38429102572805063,1,1,0,1.0594467428335663,0,1,0,0
-0.007208044715017906,0.37195045971816787,9,-1.224405030543442,2,0,1,1.5904873800979686,0,0,1,0
0.8571572859401335,-0.42511592212399096,3,0.3831738064166458,3,1,0,-0.896107702441398,0,1,0,1
1.6694524159534083,-0.42511592212399096,1,1.1675810439353418,2,1,1,1.499049515288641,0,1,0,0
0.5863922426023752,-0.880582426033796,8,-1.224405030543442,2,1,0,-1.1638159531686845,1,0,0,0
0.6384624432442518,-1.1083156779886985,4,1.108433148449452,1,0,1,-0.10819591017572402,0,1,0,0
